SOC,Voltage
0.8137295790000001,3.6322317
0.816486904,3.6306856
0.8192442320000001,3.6283947999999997
0.82200156,3.6268487
0.8247588790000001,3.6243098
0.8275162079999999,3.6223626
0.830273534,3.6193655
0.8330308559999999,3.6177620999999998
0.835788181,3.6158531000000003
0.8385455009999999,3.6128371
0.841302828,3.6118062000000006
0.84406015,3.6094582
0.846817479,3.6072437999999996
0.849574805,3.6049912
0.8523321290000001,3.6030822
0.855089454,3.6012687999999993
0.85784678,3.5995888999999996
0.860604114,3.5976417
0.8633614409999999,3.5951983999999997
0.8661187659999999,3.593843
0.868876093,3.5916286
0.871633421,3.5894907
0.87439075,3.587429
0.877148079,3.5852909
0.8799054159999999,3.5834775000000003
0.8826627509999999,3.5817785000000004
0.885420086,3.5801177
